ID,대출등급
TEST_01553,C
TEST_01554,B
TEST_01555,C
TEST_01556,C
TEST_01557,B
TEST_01558,B
TEST_01559,D
TEST_01560,E
TEST_01561,C
TEST_01562,D
TEST_01563,A
TEST_01564,B
TEST_01565,C
TEST_01566,B
TEST_01567,C
TEST_01568,B
TEST_01569,E
TEST_01570,B
TEST_01571,C
TEST_01572,A
TEST_01573,B
TEST_01574,C
TEST_01575,B
TEST_01576,F
TEST_01577,B
TEST_01578,D
TEST_01579,A
TEST_01580,E
TEST_01581,C
TEST_01582,C
TEST_01583,A
TEST_01584,C
TEST_01585,B
TEST_01586,C
TEST_01587,B
TEST_01588,D
TEST_01589,C
TEST_01590,B
TEST_01591,C
TEST_01592,B
TEST_01593,A
TEST_01594,E
TEST_01595,B
TEST_01596,D
TEST_01597,E
TEST_01598,A
TEST_01599,D
TEST_01600,C
TEST_01601,B
TEST_01602,C
TEST_01603,D
TEST_01604,A
TEST_01605,C
TEST_01606,B
TEST_01607,C
TEST_01608,B
TEST_01609,B
TEST_01610,C
TEST_01611,C
TEST_01612,D
TEST_01613,C
TEST_01614,B
TEST_01615,B
TEST_01616,D
TEST_01617,B
TEST_01618,E
TEST_01619,B
TEST_01620,C
TEST_01621,A
TEST_01622,C
TEST_01623,C
TEST_01624,D
TEST_01625,B
TEST_01626,B
TEST_01627,B
TEST_01628,D
TEST_01629,C
TEST_01630,B
TEST_01631,D
TEST_01632,C
TEST_01633,C
TEST_01634,A
TEST_01635,C
TEST_01636,A
TEST_01637,B
TEST_01638,B
TEST_01639,E
TEST_01640,B
TEST_01641,B
TEST_01642,C
TEST_01643,B
TEST_01644,D
TEST_01645,B
TEST_01646,C
TEST_01647,B
TEST_01648,B
TEST_01649,E
TEST_01650,B
TEST_01651,B
TEST_01652,B
TEST_01653,C
TEST_01654,B
TEST_01655,C
TEST_01656,E
TEST_01657,C
TEST_01658,D
TEST_01659,B
TEST_01660,B
TEST_01661,C
TEST_01662,B
TEST_01663,B
TEST_01664,A
TEST_01665,D
TEST_01666,C
TEST_01667,C
TEST_01668,B
TEST_01669,B
TEST_01670,C
TEST_01671,A
TEST_01672,C
TEST_01673,C
TEST_01674,B
TEST_01675,D
TEST_01676,B
TEST_01677,D
TEST_01678,A
TEST_01679,B
TEST_01680,D
TEST_01681,A
TEST_01682,C
TEST_01683,A
TEST_01684,C
TEST_01685,C
TEST_01686,C
TEST_01687,D
TEST_01688,B
TEST_01689,B
TEST_01690,B
TEST_01691,B
TEST_01692,D
TEST_01693,E
TEST_01694,B
TEST_01695,B
TEST_01696,B
TEST_01697,A
TEST_01698,C
TEST_01699,D
TEST_01700,C
TEST_01701,B
TEST_01702,B
TEST_01703,B
TEST_01704,C
TEST_01705,B
TEST_01706,C
TEST_01707,B
TEST_01708,B
TEST_01709,C
TEST_01710,A
TEST_01711,B
TEST_01712,B
TEST_01713,C
TEST_01714,B
TEST_01715,B
TEST_01716,C
TEST_01717,B
TEST_01718,A
TEST_01719,B
TEST_01720,D
TEST_01721,A
TEST_01722,B
TEST_01723,C
TEST_01724,E
TEST_01725,E
TEST_01726,F
TEST_01727,A
TEST_01728,C
TEST_01729,B
TEST_01730,D
TEST_01731,B
TEST_01732,C
TEST_01733,B
TEST_01734,A
TEST_01735,E
TEST_01736,A
TEST_01737,A
TEST_01738,A
TEST_01739,B
TEST_01740,C
TEST_01741,C
TEST_01742,C
TEST_01743,D
TEST_01744,C
TEST_01745,C
TEST_01746,A
TEST_01747,E
TEST_01748,B
TEST_01749,B
TEST_01750,B
TEST_01751,C
TEST_01752,B
TEST_01753,B
TEST_01754,B
TEST_01755,C
TEST_01756,A
TEST_01757,B
TEST_01758,B
TEST_01759,B
TEST_01760,B
TEST_01761,D
TEST_01762,B
TEST_01763,B
TEST_01764,F
TEST_01765,B
TEST_01766,C
TEST_01767,B
TEST_01768,B
TEST_01769,A
TEST_01770,G
TEST_01771,C
TEST_01772,F
TEST_01773,B
TEST_01774,B
TEST_01775,B
TEST_01776,B
TEST_01777,C
TEST_01778,B
TEST_01779,C
TEST_01780,B
TEST_01781,A
TEST_01782,B
TEST_01783,F
TEST_01784,C
TEST_01785,C
TEST_01786,B
TEST_01787,B
TEST_01788,B
TEST_01789,C
TEST_01790,D
TEST_01791,A
TEST_01792,C
TEST_01793,B
TEST_01794,A
TEST_01795,D
TEST_01796,C
TEST_01797,B
TEST_01798,B
TEST_01799,D
TEST_01800,B
TEST_01801,C
TEST_01802,D
TEST_01803,B
TEST_01804,A
TEST_01805,B
TEST_01806,C
TEST_01807,B
TEST_01808,B
TEST_01809,B
TEST_01810,C
TEST_01811,A
TEST_01812,B
TEST_01813,B
TEST_01814,G
TEST_01815,B
TEST_01816,B
TEST_01817,A
TEST_01818,B
TEST_01819,A
TEST_01820,B
TEST_01821,B
TEST_01822,C
TEST_01823,C
TEST_01824,C
TEST_01825,D
TEST_01826,B
TEST_01827,B
TEST_01828,C
TEST_01829,E
TEST_01830,C
TEST_01831,C
TEST_01832,E
TEST_01833,C
TEST_01834,A
TEST_01835,C
TEST_01836,A
TEST_01837,C
TEST_01838,D
TEST_01839,B
TEST_01840,E
TEST_01841,A
TEST_01842,A
TEST_01843,A
TEST_01844,B
TEST_01845,A
TEST_01846,A
TEST_01847,E
TEST_01848,B
TEST_01849,C
TEST_01850,B
TEST_01851,E
TEST_01852,B
TEST_01853,E
TEST_01854,B
TEST_01855,B
TEST_01856,C
TEST_01857,D
TEST_01858,B
TEST_01859,E
TEST_01860,C
TEST_01861,B
TEST_01862,B
TEST_01863,C
TEST_01864,C
TEST_01865,E
TEST_01866,B
TEST_01867,B
TEST_01868,C
TEST_01869,D
TEST_01870,C
TEST_01871,E
TEST_01872,A
TEST_01873,D
TEST_01874,B
TEST_01875,B
TEST_01876,D
TEST_01877,B
TEST_01878,B
TEST_01879,E
TEST_01880,B
TEST_01881,B
TEST_01882,F
TEST_01883,B
TEST_01884,B
TEST_01885,A
TEST_01886,D
TEST_01887,A
TEST_01888,B
TEST_01889,C
TEST_01890,C
TEST_01891,C
TEST_01892,E
TEST_01893,C
TEST_01894,D
TEST_01895,C
TEST_01896,D
TEST_01897,C
TEST_01898,B
TEST_01899,E
TEST_01900,B
TEST_01901,C
TEST_01902,B
TEST_01903,D
TEST_01904,A
TEST_01905,C
TEST_01906,D
TEST_01907,C
TEST_01908,C
TEST_01909,D
TEST_01910,B
TEST_01911,A
TEST_01912,B
TEST_01913,B
TEST_01914,D
TEST_01915,E
TEST_01916,F
TEST_01917,B
TEST_01918,C
TEST_01919,B
TEST_01920,A
TEST_01921,D
TEST_01922,B
TEST_01923,B
TEST_01924,D
TEST_01925,E
TEST_01926,C
TEST_01927,B
TEST_01928,C
TEST_01929,B
TEST_01930,C
TEST_01931,B
TEST_01932,D
TEST_01933,B
TEST_01934,D
TEST_01935,C
TEST_01936,B
TEST_01937,B
TEST_01938,C
TEST_01939,C
TEST_01940,B
TEST_01941,C
TEST_01942,B
TEST_01943,C
TEST_01944,D
TEST_01945,B
TEST_01946,C
TEST_01947,D
TEST_01948,B
TEST_01949,C
TEST_01950,B
TEST_01951,C
TEST_01952,B
TEST_01953,C
TEST_01954,A
TEST_01955,B
TEST_01956,A
TEST_01957,A
TEST_01958,E
TEST_01959,C
TEST_01960,A
TEST_01961,B
TEST_01962,B
TEST_01963,C
TEST_01964,C
TEST_01965,A
TEST_01966,A
TEST_01967,A
TEST_01968,C
TEST_01969,B
TEST_01970,C
TEST_01971,C
TEST_01972,A
TEST_01973,E
TEST_01974,D
TEST_01975,B
TEST_01976,B
TEST_01977,B
TEST_01978,C
TEST_01979,B
TEST_01980,G
TEST_01981,D
TEST_01982,C
TEST_01983,C
TEST_01984,D
TEST_01985,A
TEST_01986,B
TEST_01987,C
TEST_01988,A
TEST_01989,D
TEST_01990,E
TEST_01991,A
TEST_01992,A
TEST_01993,C
TEST_01994,C
TEST_01995,D
TEST_01996,D
TEST_01997,B
TEST_01998,B
TEST_01999,C
TEST_02000,D
TEST_02001,C
TEST_02002,C
TEST_02003,E
TEST_02004,B
TEST_02005,B
TEST_02006,D
TEST_02007,C
TEST_02008,D
TEST_02009,A
TEST_02010,B
TEST_02011,A
TEST_02012,E
TEST_02013,D
TEST_02014,A
TEST_02015,C
TEST_02016,B
TEST_02017,A
TEST_02018,B
TEST_02019,C
TEST_02020,C
TEST_02021,A
TEST_02022,A
TEST_02023,B
TEST_02024,C
TEST_02025,D
TEST_02026,B
TEST_02027,A
TEST_02028,B
TEST_02029,D
TEST_02030,C
TEST_02031,A
TEST_02032,D
TEST_02033,C
TEST_02034,B
TEST_02035,C
TEST_02036,B
TEST_02037,C
TEST_02038,C
TEST_02039,A
TEST_02040,B
TEST_02041,D
TEST_02042,C
TEST_02043,A
TEST_02044,B
TEST_02045,A
TEST_02046,C
TEST_02047,B
TEST_02048,B
TEST_02049,C
TEST_02050,A
TEST_02051,B
TEST_02052,C
TEST_02053,D
TEST_02054,D
TEST_02055,D
TEST_02056,B
TEST_02057,D
TEST_02058,E
TEST_02059,E
TEST_02060,B
TEST_02061,B
TEST_02062,B
TEST_02063,B
TEST_02064,D
TEST_02065,B
TEST_02066,D
TEST_02067,D
TEST_02068,B
TEST_02069,A
TEST_02070,C
TEST_02071,D
TEST_02072,C
TEST_02073,C
TEST_02074,B
TEST_02075,B
TEST_02076,D
TEST_02077,B
TEST_02078,C
TEST_02079,B
TEST_02080,C
TEST_02081,C
TEST_02082,B
TEST_02083,G
TEST_02084,B
TEST_02085,B
TEST_02086,C
TEST_02087,D
TEST_02088,B
TEST_02089,B
TEST_02090,B
TEST_02091,D
TEST_02092,D
TEST_02093,C
TEST_02094,A
TEST_02095,C
TEST_02096,E
TEST_02097,C
TEST_02098,B
TEST_02099,C
TEST_02100,E
TEST_02101,E
TEST_02102,D
TEST_02103,B
TEST_02104,B
TEST_02105,B
TEST_02106,D
TEST_02107,A
TEST_02108,E
TEST_02109,A
TEST_02110,B
TEST_02111,D
TEST_02112,D
TEST_02113,C
TEST_02114,B
TEST_02115,B
TEST_02116,A
TEST_02117,B
TEST_02118,A
TEST_02119,B
TEST_02120,A
TEST_02121,D
TEST_02122,A
TEST_02123,B
TEST_02124,A
TEST_02125,A
TEST_02126,C
TEST_02127,A
TEST_02128,C
TEST_02129,E
TEST_02130,B
TEST_02131,D
TEST_02132,B
TEST_02133,C
TEST_02134,A
TEST_02135,B
TEST_02136,C
TEST_02137,C
TEST_02138,A
TEST_02139,C
TEST_02140,B
TEST_02141,C
TEST_02142,D
TEST_02143,A
TEST_02144,B
TEST_02145,B
TEST_02146,E
TEST_02147,A
TEST_02148,A
TEST_02149,D
TEST_02150,B
TEST_02151,C
TEST_02152,E
TEST_02153,E
TEST_02154,C
TEST_02155,D
TEST_02156,B
TEST_02157,B
TEST_02158,C
TEST_02159,B
TEST_02160,B
TEST_02161,B
TEST_02162,A
TEST_02163,C
TEST_02164,C
TEST_02165,B
TEST_02166,A
TEST_02167,D
TEST_02168,C
TEST_02169,D
TEST_02170,D
TEST_02171,B
TEST_02172,B
TEST_02173,B
TEST_02174,C
TEST_02175,C
TEST_02176,C
TEST_02177,C
TEST_02178,B
TEST_02179,E
TEST_02180,A
TEST_02181,D
TEST_02182,C
TEST_02183,B
TEST_02184,D
TEST_02185,D
TEST_02186,C
TEST_02187,A
TEST_02188,B
TEST_02189,C
TEST_02190,A
TEST_02191,B
TEST_02192,B
TEST_02193,B
TEST_02194,C
TEST_02195,B
TEST_02196,E
TEST_02197,C
TEST_02198,C
TEST_02199,B
TEST_02200,B
TEST_02201,A
TEST_02202,E
TEST_02203,C
TEST_02204,C
TEST_02205,E
TEST_02206,A
TEST_02207,C
TEST_02208,C
TEST_02209,B
TEST_02210,C
TEST_02211,C
TEST_02212,B
TEST_02213,C
TEST_02214,D
TEST_02215,A
TEST_02216,D
TEST_02217,C
TEST_02218,B
TEST_02219,A
TEST_02220,C
TEST_02221,C
TEST_02222,C
TEST_02223,A
TEST_02224,C
TEST_02225,D
TEST_02226,G
TEST_02227,D
TEST_02228,B
TEST_02229,B
TEST_02230,C
TEST_02231,C
TEST_02232,C
TEST_02233,D
TEST_02234,D
TEST_02235,C
TEST_02236,B
TEST_02237,D
TEST_02238,A
TEST_02239,A
TEST_02240,A
TEST_02241,B
TEST_02242,C
TEST_02243,E
TEST_02244,D
TEST_02245,D
TEST_02246,C
TEST_02247,A
TEST_02248,B
TEST_02249,C
TEST_02250,E
TEST_02251,C
TEST_02252,B
TEST_02253,C
TEST_02254,D
TEST_02255,E
TEST_02256,C
TEST_02257,B
TEST_02258,C
TEST_02259,B
TEST_02260,B
TEST_02261,B
TEST_02262,D
TEST_02263,C
TEST_02264,B
TEST_02265,D
TEST_02266,D
TEST_02267,E
TEST_02268,C
TEST_02269,B
TEST_02270,D
TEST_02271,A
TEST_02272,A
TEST_02273,E
TEST_02274,C
TEST_02275,D
TEST_02276,C
TEST_02277,B
TEST_02278,A
TEST_02279,C
TEST_02280,C
TEST_02281,D
TEST_02282,C
TEST_02283,C
TEST_02284,B
TEST_02285,C
TEST_02286,A
TEST_02287,D
TEST_02288,C
TEST_02289,B
TEST_02290,C
TEST_02291,C
TEST_02292,C
TEST_02293,D
TEST_02294,B
TEST_02295,E
TEST_02296,C
TEST_02297,C
TEST_02298,C
TEST_02299,D
TEST_02300,D
TEST_02301,C
TEST_02302,C
TEST_02303,D
TEST_02304,E
TEST_02305,A
TEST_02306,C
TEST_02307,C
TEST_02308,A
TEST_02309,A
TEST_02310,B
TEST_02311,B
TEST_02312,D
TEST_02313,A
TEST_02314,E
TEST_02315,A
TEST_02316,A
TEST_02317,A
TEST_02318,F
TEST_02319,C
TEST_02320,C
TEST_02321,D
TEST_02322,E
TEST_02323,A
TEST_02324,C
TEST_02325,E
TEST_02326,C
TEST_02327,B
TEST_02328,B
TEST_02329,D
TEST_02330,C
TEST_02331,D
TEST_02332,B
TEST_02333,C
TEST_02334,A
TEST_02335,B
TEST_02336,A
TEST_02337,C
TEST_02338,D
TEST_02339,B
TEST_02340,C
TEST_02341,A
TEST_02342,A
TEST_02343,A
TEST_02344,B
TEST_02345,B
TEST_02346,B
TEST_02347,A
TEST_02348,D
TEST_02349,A
TEST_02350,A
TEST_02351,C
TEST_02352,C
TEST_02353,C
TEST_02354,B
TEST_02355,B
TEST_02356,F
TEST_02357,B
TEST_02358,B
TEST_02359,D
TEST_02360,B
TEST_02361,A
TEST_02362,B
TEST_02363,E
TEST_02364,A
TEST_02365,A
TEST_02366,C
TEST_02367,C
TEST_02368,B
TEST_02369,A
TEST_02370,C
TEST_02371,D
TEST_02372,A
TEST_02373,D
TEST_02374,C
TEST_02375,B
TEST_02376,B
TEST_02377,B
TEST_02378,C
TEST_02379,C
TEST_02380,D
TEST_02381,B
TEST_02382,E
TEST_02383,D
TEST_02384,A
TEST_02385,A
TEST_02386,C
TEST_02387,A
TEST_02388,C
TEST_02389,E
TEST_02390,A
TEST_02391,C
TEST_02392,E
TEST_02393,E
TEST_02394,B
TEST_02395,D
TEST_02396,D
TEST_02397,D
TEST_02398,D
TEST_02399,C
TEST_02400,D
TEST_02401,D
TEST_02402,B
TEST_02403,B
TEST_02404,B
TEST_02405,B
TEST_02406,C
TEST_02407,B
TEST_02408,B
TEST_02409,C
TEST_02410,C
TEST_02411,B
TEST_02412,B
TEST_02413,C
TEST_02414,C
TEST_02415,B
TEST_02416,B
TEST_02417,C
TEST_02418,A
TEST_02419,D
TEST_02420,B
TEST_02421,C
TEST_02422,B
TEST_02423,C
TEST_02424,C
TEST_02425,B
TEST_02426,C
TEST_02427,E
TEST_02428,F
TEST_02429,B
TEST_02430,C
TEST_02431,B
TEST_02432,C
TEST_02433,D
TEST_02434,A
TEST_02435,B
TEST_02436,B
TEST_02437,D
TEST_02438,C
TEST_02439,E
TEST_02440,E
TEST_02441,B
TEST_02442,B
TEST_02443,B
TEST_02444,B
TEST_02445,B
TEST_02446,C
TEST_02447,C
TEST_02448,B
TEST_02449,E
TEST_02450,C
TEST_02451,C
TEST_02452,C
TEST_02453,C
TEST_02454,C
TEST_02455,D
TEST_02456,D
TEST_02457,B
TEST_02458,C
TEST_02459,F
TEST_02460,A
TEST_02461,C
TEST_02462,B
TEST_02463,A
TEST_02464,A
TEST_02465,D
TEST_02466,C
TEST_02467,A
TEST_02468,C
TEST_02469,C
TEST_02470,C
TEST_02471,A
TEST_02472,C
TEST_02473,B
TEST_02474,B
TEST_02475,A
TEST_02476,A
TEST_02477,A
TEST_02478,A
TEST_02479,C
TEST_02480,B
TEST_02481,A
TEST_02482,B
TEST_02483,A
TEST_02484,C
TEST_02485,D
TEST_02486,C
TEST_02487,A
TEST_02488,B
TEST_02489,B
TEST_02490,B
TEST_02491,B
TEST_02492,C
TEST_02493,B
TEST_02494,D
TEST_02495,D
TEST_02496,A
TEST_02497,B
TEST_02498,A
TEST_02499,A
TEST_02500,A
TEST_02501,B
TEST_02502,C
TEST_02503,E
TEST_02504,C
TEST_02505,A
TEST_02506,C
TEST_02507,A
TEST_02508,A
TEST_02509,C
TEST_02510,A
TEST_02511,E
TEST_02512,A
TEST_02513,B
TEST_02514,D
TEST_02515,B
TEST_02516,B
TEST_02517,B
TEST_02518,B
TEST_02519,E
TEST_02520,C
TEST_02521,B
TEST_02522,A
TEST_02523,B
TEST_02524,F
TEST_02525,B
TEST_02526,A
TEST_02527,F
TEST_02528,A
TEST_02529,B
TEST_02530,C
TEST_02531,B
TEST_02532,B
TEST_02533,A
TEST_02534,A
TEST_02535,E
TEST_02536,A
TEST_02537,A
TEST_02538,C
TEST_02539,B
TEST_02540,C
TEST_02541,D
TEST_02542,A
TEST_02543,C
TEST_02544,C
TEST_02545,B
TEST_02546,D
TEST_02547,B
TEST_02548,D
TEST_02549,E
TEST_02550,A
TEST_02551,D
TEST_02552,D
TEST_02553,C
TEST_02554,C
TEST_02555,A
TEST_02556,B
TEST_02557,B
TEST_02558,C
TEST_02559,A
TEST_02560,B
TEST_02561,E
TEST_02562,B
TEST_02563,C
TEST_02564,B
TEST_02565,C
TEST_02566,B
TEST_02567,D
TEST_02568,C
TEST_02569,A
TEST_02570,C
TEST_02571,B
TEST_02572,C
TEST_02573,C
TEST_02574,E
TEST_02575,C
TEST_02576,C
TEST_02577,C
TEST_02578,B
TEST_02579,C
TEST_02580,A
TEST_02581,A
TEST_02582,D
TEST_02583,E
TEST_02584,B
TEST_02585,E
TEST_02586,D
TEST_02587,B
TEST_02588,A
TEST_02589,B
TEST_02590,A
TEST_02591,B
TEST_02592,D
TEST_02593,B
TEST_02594,A
TEST_02595,C
TEST_02596,F
TEST_02597,B
TEST_02598,C
TEST_02599,E
TEST_02600,B
TEST_02601,C
TEST_02602,C
TEST_02603,C
TEST_02604,E
TEST_02605,A
TEST_02606,C
TEST_02607,B
TEST_02608,B
TEST_02609,A
TEST_02610,B
TEST_02611,C
TEST_02612,C
TEST_02613,A
TEST_02614,D
TEST_02615,B
TEST_02616,E
TEST_02617,D
TEST_02618,C
TEST_02619,B
TEST_02620,A
TEST_02621,A
TEST_02622,A
TEST_02623,E
TEST_02624,A
TEST_02625,C
TEST_02626,C
TEST_02627,B
TEST_02628,B
TEST_02629,B
TEST_02630,D
TEST_02631,C
TEST_02632,C
TEST_02633,D
TEST_02634,B
TEST_02635,B
TEST_02636,B
TEST_02637,B
TEST_02638,A
TEST_02639,B
TEST_02640,A
TEST_02641,B
TEST_02642,A
TEST_02643,B
TEST_02644,D
TEST_02645,B
TEST_02646,D
TEST_02647,B
TEST_02648,C
TEST_02649,A
TEST_02650,C
TEST_02651,C
TEST_02652,C
TEST_02653,F
TEST_02654,C
TEST_02655,A
TEST_02656,C
TEST_02657,C
TEST_02658,F
TEST_02659,C
TEST_02660,D
TEST_02661,B
TEST_02662,C
TEST_02663,D
TEST_02664,C
TEST_02665,C
TEST_02666,C
TEST_02667,D
TEST_02668,C
TEST_02669,B
TEST_02670,C
TEST_02671,B
TEST_02672,B
TEST_02673,A
TEST_02674,C
TEST_02675,A
TEST_02676,D
TEST_02677,D
TEST_02678,A
TEST_02679,B
TEST_02680,B
TEST_02681,A
TEST_02682,C
TEST_02683,B
TEST_02684,A
TEST_02685,C
TEST_02686,B
TEST_02687,D
TEST_02688,B
TEST_02689,A
TEST_02690,C
TEST_02691,C
TEST_02692,C
TEST_02693,A
TEST_02694,A
TEST_02695,C
TEST_02696,D
TEST_02697,B
TEST_02698,B
TEST_02699,C
TEST_02700,B
TEST_02701,C
TEST_02702,A
TEST_02703,B
TEST_02704,C
TEST_02705,B
TEST_02706,C
TEST_02707,B
TEST_02708,B
TEST_02709,B
TEST_02710,C
TEST_02711,D
TEST_02712,B
TEST_02713,D
TEST_02714,C
TEST_02715,A
TEST_02716,B
TEST_02717,B
TEST_02718,C
TEST_02719,E
TEST_02720,D
TEST_02721,C
TEST_02722,B
TEST_02723,E
TEST_02724,C
TEST_02725,C
TEST_02726,D
TEST_02727,C
TEST_02728,B
TEST_02729,B
TEST_02730,C
TEST_02731,A
TEST_02732,B
TEST_02733,E
TEST_02734,B
TEST_02735,A
TEST_02736,E
TEST_02737,C
TEST_02738,C
TEST_02739,D
TEST_02740,A
TEST_02741,A
TEST_02742,A
TEST_02743,C
TEST_02744,C
TEST_02745,A
TEST_02746,B
TEST_02747,E
TEST_02748,B
TEST_02749,B
TEST_02750,D
TEST_02751,C
TEST_02752,C
TEST_02753,B
TEST_02754,D
TEST_02755,C
TEST_02756,C
TEST_02757,A
TEST_02758,C
TEST_02759,A
TEST_02760,B
TEST_02761,C
TEST_02762,D
TEST_02763,B
TEST_02764,A
TEST_02765,B
TEST_02766,C
TEST_02767,D
TEST_02768,B
TEST_02769,D
TEST_02770,D
TEST_02771,D
TEST_02772,B
TEST_02773,A
TEST_02774,C
TEST_02775,B
TEST_02776,D
TEST_02777,C
TEST_02778,D
TEST_02779,C
TEST_02780,B
TEST_02781,B
TEST_02782,A
TEST_02783,A
TEST_02784,A
TEST_02785,D
TEST_02786,A
TEST_02787,E
TEST_02788,C
TEST_02789,B
TEST_02790,C
TEST_02791,D
TEST_02792,C
TEST_02793,A
TEST_02794,B
TEST_02795,D
TEST_02796,A
TEST_02797,E
TEST_02798,A
TEST_02799,C
TEST_02800,A
TEST_02801,E
TEST_02802,F
TEST_02803,D
TEST_02804,A
TEST_02805,A
TEST_02806,B
TEST_02807,E
TEST_02808,D
TEST_02809,D
TEST_02810,E
TEST_02811,B
TEST_02812,B
TEST_02813,D
TEST_02814,B
TEST_02815,D
TEST_02816,B
TEST_02817,B
TEST_02818,B
TEST_02819,B
TEST_02820,E
TEST_02821,B
TEST_02822,B
TEST_02823,C
TEST_02824,B
TEST_02825,G
TEST_02826,E
TEST_02827,B
TEST_02828,A
TEST_02829,B
TEST_02830,D
TEST_02831,E
TEST_02832,C
TEST_02833,B
TEST_02834,B
TEST_02835,B
TEST_02836,A
TEST_02837,A
TEST_02838,C
TEST_02839,A
TEST_02840,B
TEST_02841,D
TEST_02842,F
TEST_02843,A
TEST_02844,B
TEST_02845,C
TEST_02846,B
TEST_02847,C
TEST_02848,B
TEST_02849,A
TEST_02850,A
TEST_02851,D
TEST_02852,A
TEST_02853,C
TEST_02854,A
TEST_02855,E
TEST_02856,C
TEST_02857,A
TEST_02858,B
TEST_02859,D
TEST_02860,B
TEST_02861,C
TEST_02862,B
TEST_02863,B
TEST_02864,A
TEST_02865,C
TEST_02866,C
TEST_02867,B
TEST_02868,D
TEST_02869,B
TEST_02870,E
TEST_02871,C
TEST_02872,C
TEST_02873,D
TEST_02874,B
TEST_02875,E
TEST_02876,B
TEST_02877,A
TEST_02878,A
TEST_02879,A
TEST_02880,A
TEST_02881,B
TEST_02882,G
TEST_02883,C
TEST_02884,C
TEST_02885,B
TEST_02886,A
TEST_02887,B
TEST_02888,E
TEST_02889,B
TEST_02890,B
TEST_02891,E
TEST_02892,C
TEST_02893,E
TEST_02894,B
TEST_02895,D
TEST_02896,C
TEST_02897,A
TEST_02898,C
TEST_02899,C
TEST_02900,D
TEST_02901,C
TEST_02902,C
TEST_02903,C
TEST_02904,D
TEST_02905,C
TEST_02906,D
TEST_02907,B
TEST_02908,A
TEST_02909,A
TEST_02910,A
TEST_02911,B
TEST_02912,A
TEST_02913,E
TEST_02914,C
TEST_02915,B
TEST_02916,C
TEST_02917,B
TEST_02918,C
TEST_02919,B
TEST_02920,B
TEST_02921,E
TEST_02922,D
TEST_02923,A
TEST_02924,A
TEST_02925,C
TEST_02926,E
TEST_02927,C
TEST_02928,A
TEST_02929,D
TEST_02930,B
TEST_02931,C
TEST_02932,B
TEST_02933,D
TEST_02934,A
TEST_02935,A
TEST_02936,B
TEST_02937,C
TEST_02938,C
TEST_02939,C
TEST_02940,C
TEST_02941,B
TEST_02942,E
TEST_02943,A
TEST_02944,B
TEST_02945,C
TEST_02946,C
TEST_02947,C
TEST_02948,A
TEST_02949,A
TEST_02950,A
TEST_02951,A
TEST_02952,B
TEST_02953,A
TEST_02954,B
TEST_02955,E
TEST_02956,D
TEST_02957,B
TEST_02958,E
TEST_02959,D
TEST_02960,B
TEST_02961,C
TEST_02962,B
TEST_02963,A
TEST_02964,C
TEST_02965,A
TEST_02966,C
TEST_02967,B
TEST_02968,B
TEST_02969,C
TEST_02970,B
TEST_02971,A
TEST_02972,B
TEST_02973,B
TEST_02974,D
TEST_02975,D
TEST_02976,A
TEST_02977,A
TEST_02978,B
TEST_02979,F
TEST_02980,A
TEST_02981,B
TEST_02982,B
TEST_02983,C
TEST_02984,C
TEST_02985,B
TEST_02986,B
TEST_02987,B
TEST_02988,B
TEST_02989,C
TEST_02990,C
TEST_02991,C
TEST_02992,B
TEST_02993,C
TEST_02994,D
TEST_02995,B
TEST_02996,A
TEST_02997,D
TEST_02998,A
TEST_02999,B
TEST_03000,C
TEST_03001,B
TEST_03002,C
TEST_03003,D
TEST_03004,A
TEST_03005,B
TEST_03006,B
TEST_03007,C
TEST_03008,B
TEST_03009,C
TEST_03010,B
TEST_03011,A
TEST_03012,D
TEST_03013,B
TEST_03014,F
TEST_03015,D
TEST_03016,A
TEST_03017,D
TEST_03018,D
TEST_03019,D
TEST_03020,C
TEST_03021,B
TEST_03022,A
TEST_03023,D
TEST_03024,B
TEST_03025,D
TEST_03026,E
TEST_03027,C
TEST_03028,B
TEST_03029,B
TEST_03030,C
TEST_03031,B
TEST_03032,D
TEST_03033,B
TEST_03034,C
TEST_03035,C
TEST_03036,B
TEST_03037,D
TEST_03038,C
TEST_03039,C
TEST_03040,A
TEST_03041,B
TEST_03042,D
TEST_03043,D
TEST_03044,C
TEST_03045,B
TEST_03046,F
TEST_03047,B
TEST_03048,B
TEST_03049,B
TEST_03050,C
TEST_03051,B
TEST_03052,C
TEST_03053,B
TEST_03054,C
TEST_03055,C
TEST_03056,A
TEST_03057,C
TEST_03058,B
TEST_03059,C
TEST_03060,D
TEST_03061,E
TEST_03062,B
TEST_03063,C
TEST_03064,A
TEST_03065,E
TEST_03066,D
TEST_03067,B
TEST_03068,A
TEST_03069,D
TEST_03070,C
TEST_03071,B
TEST_03072,C
TEST_03073,A
TEST_03074,D
TEST_03075,C
TEST_03076,B
TEST_03077,C
TEST_03078,C
TEST_03079,B
TEST_03080,C
TEST_03081,C
TEST_03082,A
TEST_03083,F
TEST_03084,D
TEST_03085,C
TEST_03086,A
TEST_03087,B
TEST_03088,A
TEST_03089,A
TEST_03090,E
TEST_03091,B
TEST_03092,B
TEST_03093,B
TEST_03094,A
TEST_03095,B
TEST_03096,C
TEST_03097,B
TEST_03098,C
TEST_03099,C
TEST_03100,C
TEST_03101,D
TEST_03102,C
TEST_03103,B
TEST_03104,B
TEST_03105,C
TEST_03106,C
