user_id,subscription_duration,recent_login_time,average_login_time,average_time_per_learning_session,monthly_active_learning_days,total_completed_courses,recent_learning_achievement,abandoned_learning_sessions,community_engagement_level,preferred_difficulty_level,subscription_type,customer_inquiry_history,payment_pattern,target
bb5a59c6,8,7,16.503870965254954,51.08551189720647,7,8,71.82862231072845,3,2,High,Basic,4,5,0
6b0386ec,8,1,18.410106691838887,42.875883186999786,10,16,70.44442721204605,3,5,Low,Basic,3,6,1
05619f96,22,23,14.702629535196245,26.31253719498307,3,9,64.0805683368813,1,4,Medium,Basic,2,2,0
1fd1661b,2,10,11.837195580856685,430.85026005441983,10,16,80.99726426631429,0,4,Low,Basic,3,0,1
83cd8bef,13,16,17.325669297365177,20.97236530645586,2,7,57.72099697719199,1,4,High,Basic,7,4,0
91b4f72c,3,17,13.550469107505617,16.52084365438598,13,12,64.56103650840572,3,4,High,Basic,1,5,0
bae812db,3,27,17.760103759332658,9.702227610246757,1,13,74.39895393690857,5,5,High,Basic,2,6,0
6f235722,2,12,13.581126418513367,26.909398381265405,15,13,62.966103816268784,5,5,High,Basic,2,4,1
41d83125,6,20,12.154300473269831,83.04280628888274,14,9,73.95167106572096,10,3,Medium,Basic,2,7,0
8407f7a4,9,1,17.254963887245324,192.80311885216696,19,15,92.25553327962916,5,4,Medium,Premium,0,7,1
ef4519b8,5,14,17.620432697716396,200.0725987980633,2,12,62.21478811996186,1,5,Low,Premium,3,4,1
8511d946,1,3,16.67250096423709,26.377721564476452,11,11,83.03740748755311,7,5,Low,Basic,2,4,0
b87e16dd,12,29,18.267579298725817,14.584407433302232,7,11,63.94336219238242,3,5,Medium,Premium,2,6,1
968489a8,3,19,15.311473231152693,63.481468228497846,23,9,66.67811314899211,4,5,Low,Basic,3,0,1
09824776,6,10,15.89553784529424,142.97196437989996,4,13,68.01802158288197,6,5,Low,Basic,2,4,0
b8a2d6f7,22,22,17.47004670559037,3.455880753072179,16,16,81.78316456219325,2,5,Low,Basic,2,2,1
c1073fb4,17,8,12.908596151666451,16.047292429857468,6,8,68.3099069457884,2,5,Medium,Basic,1,5,0
2c1f722d,9,19,18.011431674607028,15.214466712040682,6,9,70.70082969381983,1,3,Medium,Basic,4,4,1
fa7ee0f0,2,22,18.190799591649267,232.1052057666845,23,10,55.194366741276205,4,1,Medium,Basic,5,4,1
75896b52,18,6,16.12680392880056,22.98971565852868,19,17,78.07209197676484,2,5,Low,Premium,3,7,1
1f28ea78,17,19,17.323483744891547,122.24025271024978,21,13,60.65337029812645,3,4,High,Premium,1,3,1
591935ad,4,1,12.33218615736186,0.18277346886271512,24,18,77.72290870986521,5,5,Medium,Premium,3,1,0
0946fc95,9,8,11.782588979382416,32.52769225426049,8,9,78.55977967481202,3,5,Medium,Basic,1,4,0
14cac2b6,21,2,14.71866325651754,11.123165598211342,21,5,80.81764972765018,4,5,High,Basic,5,7,1
2fc73fec,5,10,20.26471882767332,143.8528241214554,4,9,84.71523596404111,3,4,Medium,Premium,2,7,1
7f4d5a1f,17,20,17.921158168680954,139.9319472697378,4,14,84.8194996525915,2,5,High,Premium,4,5,1
8081041d,4,19,16.523839876347534,42.88674056478667,3,18,71.59014503985952,4,4,Low,Premium,2,2,1
e626357d,8,29,13.27231131775958,15.315587860838193,21,8,61.70897188353392,3,3,High,Basic,1,0,0
84090c70,4,8,14.737449913944063,49.26124526560581,22,15,66.40404660172206,4,4,Low,Basic,3,6,0
5fe8c236,19,25,16.627443902746684,4.912629730259905,14,16,72.68577959322077,4,5,Medium,Premium,1,6,0
9e4b3d52,18,16,19.65194763472557,285.8290139795613,16,7,80.11308083306136,3,3,Medium,Basic,3,3,1
785aa01e,2,23,14.295367056871928,65.95597190092684,9,4,76.25980406648577,7,3,High,Basic,2,2,0
fb2c8ec6,19,9,11.46033200556497,157.45582789366804,15,18,74.91889324970182,1,2,Low,Basic,0,7,1
ef60f83c,18,1,13.448700665167214,1.7931214906258504,17,15,93.19045523889488,1,5,Low,Basic,3,3,1
8a34219f,21,27,16.68816867898864,26.295225388681885,13,15,83.66621235527083,3,2,Low,Basic,4,1,0
6bb4c72e,3,22,15.58017840511607,121.93286281446115,23,13,73.28109256659754,1,5,Low,Premium,2,1,0
b60a84ab,6,17,18.21879078447466,61.50649279904294,18,13,85.01434750934135,0,3,Medium,Premium,3,7,0
f15f0d4a,6,3,11.144260353433811,83.53987470932744,8,11,64.45535590540833,2,1,Medium,Basic,4,7,1
8dc2dcc2,13,13,16.401126026282434,70.0724606201833,5,14,75.66362074909837,4,5,Low,Premium,8,3,1
8e4600f7,13,10,10.984781135460716,10.320106687466259,13,17,83.40974542200199,2,5,High,Premium,2,1,0
0a2296e1,22,20,18.38052934997324,14.75720915784478,5,15,76.34386717433864,5,3,Low,Basic,1,3,1
2023bf15,3,24,13.748018007408517,43.671929815556105,3,14,70.08432952168444,3,4,Medium,Premium,0,5,1
3078dae1,16,19,16.25665668317713,17.757786609939373,23,12,63.07200990993957,4,3,Low,Basic,3,1,1
6178a3ac,22,21,13.869805340698155,67.06274960953048,24,14,79.4877901640494,1,4,Low,Basic,2,0,0
8da4ae9e,8,2,12.036342471508322,0.13125019985237796,14,10,71.9755624686433,1,5,Low,Basic,1,6,0
3eddf497,8,13,13.555197346961432,122.6430774010004,14,7,65.46313717238075,4,5,High,Basic,5,7,0
68a43289,12,13,7.671790016292943,58.27698105469797,3,5,75.25534821034198,3,3,High,Basic,3,5,1
60570a56,23,4,14.977904602191543,31.756840852004977,17,13,72.0651662263506,0,4,Low,Basic,4,2,1
d53ec273,18,16,15.929893071869245,49.645241818419066,7,13,89.98820355368919,6,3,Medium,Basic,4,0,0
535c92e2,7,16,11.007563444075624,83.6583826172545,23,11,76.63724217691322,3,5,Medium,Premium,2,0,1
ddf1e6e1,8,1,13.85753985253794,13.141372814113609,21,14,76.9777589515955,2,5,Medium,Premium,0,5,1
d8b98baf,19,4,12.856174591054115,208.47415050002613,20,11,86.71590372630766,3,5,Low,Premium,2,1,1
4fafd41d,12,20,14.157621127175366,14.576330415129709,8,13,88.60543863677832,0,3,Medium,Basic,3,5,0
8c7083dc,20,15,16.35193160365823,9.636229945840592,5,11,67.38038904186583,3,1,Medium,Basic,1,7,0
e9fe2084,18,10,20.13587405178212,74.6224275119497,19,11,69.24226113434962,4,5,Low,Basic,3,0,1
04e24699,10,5,7.947348272686447,30.75916381419692,9,11,72.90356507604054,1,5,High,Basic,7,7,0
2b977b04,15,11,15.916192806098694,195.53730758444127,9,15,67.70715277660003,1,5,Low,Premium,4,4,1
598c86de,22,25,14.359716966882244,75.42291664185068,1,12,61.45126265598356,2,3,Low,Basic,1,5,1
3a52ba6e,10,21,9.927594992546664,3.907594279930877,3,15,61.32010570980452,7,5,Low,Premium,2,3,1
947ad870,19,19,15.065016614936187,129.716716772257,7,15,70.51892838727318,3,5,Low,Premium,1,7,1
78be44c3,1,7,15.568796117544892,10.279597501106407,3,14,68.1283467823465,2,5,Low,Premium,3,2,0
87d45cb7,10,21,12.143676643602806,42.5960074482522,16,12,73.39222060580164,2,3,Low,Basic,5,7,1
0e8ae209,12,19,14.743682049748962,24.806143390501365,8,11,78.17221264263725,5,3,Medium,Basic,2,1,0
1d780dff,18,4,20.77759078936617,237.61973458286207,15,14,75.82458009637821,5,2,Low,Basic,2,0,1
55d48c9e,10,22,11.499129311552611,121.2960430911389,7,16,74.92774764799671,3,4,Low,Premium,1,5,1
448847fe,1,10,15.723903323888296,62.404450021967946,17,6,66.7548858399927,2,4,Medium,Basic,0,7,1
d936f0d2,23,27,9.79007200039596,9.743777515757026,24,25,83.53666131532599,2,5,Low,Premium,2,1,1
6bc2afeb,17,12,13.237955801634724,40.80654917763779,24,12,68.733008147621,3,3,Medium,Premium,4,1,1
cdefb280,11,28,15.562150783587878,135.34776958430837,10,16,73.87103209571991,2,4,High,Premium,2,4,1
b85c7deb,5,11,14.156529799190388,0.6256334644793017,20,8,87.63937743256902,1,5,Low,Basic,0,7,1
a7301785,21,13,13.79629761577746,15.266332710017531,2,12,55.28790651675454,2,5,High,Premium,0,6,1
d50209ca,4,24,14.106432905679918,166.42298097342282,2,11,80.33966924082515,2,4,Medium,Premium,0,0,0
12c17cd6,20,10,13.70276804032186,136.9748375673885,11,15,72.06793557298313,3,4,Low,Premium,1,6,1
938d7984,9,17,14.11447398515262,27.37878038308844,9,10,90.37816296210492,3,4,Low,Premium,1,0,1
d1ea39da,15,2,9.764839241045998,25.821487460799965,18,17,86.61889103870331,3,4,Low,Premium,3,6,0
02448480,1,24,12.149350885636045,59.187651620468465,19,10,66.38584441287222,2,5,Medium,Premium,1,1,1
4bd73d42,20,10,15.563410637668785,38.55677680268559,3,11,64.3734386573872,4,5,Low,Premium,2,0,0
20a4de51,9,19,11.155521121390878,178.97527221702583,13,10,90.01128820164944,3,3,Low,Basic,3,0,1
33d67d05,8,24,15.160230345811309,209.84904365889804,8,12,75.63141689567193,4,4,Low,Premium,1,2,1
70bad793,14,22,16.120789183670205,78.40240171239216,18,10,68.19516184789718,5,2,Medium,Basic,1,0,0
121372e6,18,27,16.307125712037244,41.96506455808788,21,17,73.21710148635995,1,2,Low,Basic,2,6,0
89afc30e,21,27,12.23479501390984,31.39807681486578,24,8,100.13564000420318,3,5,Medium,Basic,0,6,1
722065c6,1,10,14.76022757692231,47.33631080710836,5,11,79.82514482339342,3,5,Low,Premium,2,2,1
dc734c75,12,4,19.341746479763337,29.643052299535697,8,12,70.72517433586881,3,3,Medium,Basic,3,1,1
7b49dd67,5,17,12.4564512127658,56.23318597162991,23,18,59.43396127478958,1,2,Medium,Basic,2,3,1
4e286052,1,2,17.603548970484308,27.51194408581641,18,7,73.59750372610878,2,1,Medium,Basic,0,1,1
b0822fbe,11,14,16.243617633433793,18.95695817470052,7,9,103.0493872126072,2,3,Medium,Basic,3,6,0
1fb73a01,15,10,17.669986249988224,20.713876210467024,10,11,65.19828504715703,1,2,Low,Basic,2,0,1
deae9d74,23,1,16.52960968512775,27.184120838301393,16,6,80.66187571490798,4,2,Low,Basic,1,2,0
9ca871b0,21,26,16.83622865643393,77.71614561054025,5,8,82.93958888566861,5,4,High,Basic,2,0,1
11146f41,19,9,14.02849211171104,159.39008811022956,18,20,64.76306091128632,2,4,Low,Premium,7,7,1
2117139e,5,13,9.491079135788926,125.79275122302936,10,10,94.63358223121736,1,3,Medium,Basic,8,7,0
bf3d8f59,23,20,19.34302285290528,73.32213770474773,16,14,73.60817097820423,3,5,Low,Premium,1,6,0
ac1aed05,4,23,14.216882748363922,27.167212039586847,17,22,72.68708777466034,5,5,Medium,Premium,1,6,1
3f5d2276,20,25,13.106646495121144,18.209714206588835,17,13,63.42369035364797,4,3,Medium,Basic,1,7,1
fc246556,8,12,17.443781826663784,5.2057014650684925,4,15,80.28130349227331,4,5,Medium,Premium,4,3,1
06feadc1,9,28,13.799944176341578,100.31955133003872,16,14,84.90037944780573,1,3,Medium,Premium,1,4,0
e9ceb185,14,6,15.59104179419239,110.98058201412628,1,14,77.89692607091847,7,2,Low,Basic,2,5,0
3e8db6de,6,23,10.744051076762451,47.59971176071118,23,12,75.82732170836863,4,2,Medium,Basic,3,6,0
6f00c8dc,1,11,18.73924401126912,52.51518311670794,16,12,97.53516393144444,1,5,Low,Premium,2,4,1
b5d7905a,9,25,13.16190583468592,160.95498073196083,7,8,76.2123591888181,1,5,Medium,Premium,3,1,0
3a5b5417,16,18,15.188842565181568,75.41366348585905,24,22,80.38154868461028,3,3,Low,Basic,0,6,0
b25ca14c,16,4,12.617398560448304,20.485606516807884,18,8,90.91323465707345,4,5,High,Basic,2,2,1
790e4ab7,22,12,11.599427403016756,53.57022577130246,20,15,95.97800815287978,0,5,Low,Basic,3,4,0
7bce6d46,12,20,16.54733286647195,25.63461928645946,24,14,67.7138519481434,2,5,Low,Premium,4,2,1
bf02b3c7,5,12,14.771724058487262,3.610086564058932,24,17,69.2463079131651,3,5,Medium,Premium,1,0,1
c1f6c971,8,25,15.67834158405651,140.9981284670761,17,16,75.82832457822107,5,5,Low,Basic,5,7,1
f6e450eb,14,8,16.549348232639552,127.36130175802795,15,12,75.54945473952596,2,5,Medium,Premium,1,6,1
fd36ea0b,11,20,13.481373394710968,280.591576860379,1,9,42.43085787604701,2,2,Low,Basic,3,2,1
c1f83bde,21,21,20.341086175254866,68.89921700498503,16,9,56.18220973175984,1,3,Low,Basic,3,7,0
e8a9f4da,15,8,19.76538451784436,20.3877479665811,4,8,95.50352004936244,2,5,High,Premium,2,0,1
0bc8ea53,18,17,12.799212178364856,79.72697690299037,6,19,72.40856781476442,2,5,Low,Premium,2,5,1
904fc79a,20,11,9.071004170845251,28.070253352429457,2,18,82.4702394484351,1,5,Low,Premium,4,4,1
566beeb5,4,16,11.19124258098766,115.75041230092735,15,10,78.2483495158566,1,5,Low,Basic,4,3,1
7902d4f8,10,5,10.015233999871429,30.05706043284838,18,12,70.11782303684006,4,4,Low,Basic,0,5,1
9aa0d0ff,19,6,15.334861130225562,180.0229182570032,4,16,61.7748839276196,6,5,Low,Premium,0,6,1
134fc006,22,22,12.13911332297872,7.5510469082975655,15,12,79.86535959377485,3,5,Low,Basic,1,2,0
03802725,3,11,13.918541140093796,179.17606014229406,8,6,64.58515883249311,1,3,Low,Basic,0,1,0
9934de59,20,1,15.182850863554684,37.71671931276108,20,16,67.10420804517938,5,5,Low,Premium,2,3,1
085c4810,22,19,12.43335607565906,104.74042564250905,22,12,83.52559074884405,2,5,Medium,Premium,0,7,0
434e4670,12,20,10.595436535103278,20.129310223888897,24,14,82.89783688334688,2,5,Medium,Basic,3,2,1
d94242d8,19,27,11.28543137693612,108.71023873506633,2,12,68.78616471783114,1,4,High,Basic,1,1,0
9b695ed3,14,13,14.167449004258046,36.711476723851305,5,7,75.93415249337805,1,1,High,Basic,3,1,1
74decf6c,2,1,11.649132475627905,14.890323022449701,10,8,55.08042624340917,3,2,Low,Basic,1,1,0
b332eb24,7,7,16.640162318433973,115.9797587722036,21,23,62.514247685645934,6,5,Low,Premium,1,2,0
27443129,11,11,8.89129646022922,173.51736654249166,14,14,65.51287072577378,1,5,Low,Basic,1,0,1
efbbf869,22,11,13.69761745398466,129.73324124226716,5,15,69.86979508278925,4,5,Low,Premium,4,3,1
570cdcbc,17,20,14.504703595587442,72.56142501696759,24,13,86.63450753528946,1,5,Low,Premium,1,3,0
78c07aad,17,10,13.445580251748453,51.81994104898587,8,5,78.6789030895251,4,4,Medium,Basic,1,4,0
4852e1d0,4,17,17.088586969608166,76.67838664691041,8,8,67.51051067081063,2,2,Low,Basic,1,5,1
baa08dc9,18,15,13.169710702116818,10.867026406649774,21,19,83.87630737203463,1,3,High,Premium,2,1,1
794ac204,11,19,18.830021834875456,52.55851874180118,7,9,73.34399013462716,7,5,Low,Basic,3,7,0
760c4f56,10,2,14.503609567864032,38.72763013880023,2,11,70.77047900850093,3,4,Low,Basic,3,0,0
3d4fbe6c,13,18,15.603404707822357,7.404781870757491,18,14,82.18172006429326,0,5,Low,Basic,0,7,1
e81490f2,14,20,18.54414570058448,19.82672186498103,18,11,64.64548145606496,0,3,High,Basic,3,6,0
0a99937b,7,22,17.777063516844354,69.79583035192437,20,11,71.75434918383115,1,1,Medium,Basic,1,1,0
c0bf0700,7,27,16.080613099247664,13.970259430083349,8,13,74.9807772249464,3,5,Medium,Premium,3,6,1
1870c961,8,25,11.562853216968332,212.14292050135518,2,17,93.52042104442808,0,4,High,Premium,1,4,1
d5db9120,9,13,13.36265351987898,16.33671466928836,17,7,63.63803838179629,3,3,Medium,Premium,6,2,1
53fa0e08,14,21,15.208417774476388,8.170064988883496,11,9,67.37283066356193,8,3,Low,Basic,2,5,1
7b4421ca,8,20,16.01661095689053,62.13021866947497,20,6,59.69836416862382,4,4,Medium,Basic,1,6,0
e4eecc61,17,7,18.943918200321427,21.212359674120112,16,15,58.89753158791777,2,5,Medium,Premium,3,1,1
b4bf08b5,23,6,18.47052837369885,28.309129758330418,1,13,78.66301400746136,5,4,Low,Basic,5,5,1
1bb815b3,16,18,13.74326689330357,6.3721883085870505,20,12,72.41251515999869,4,4,Low,Basic,0,5,1
dcef854e,9,9,9.48534333094267,31.913322781054926,10,23,71.86111325782937,5,5,Low,Premium,1,2,1
944dc201,4,15,14.669683775105224,126.46199945240545,24,12,91.45112888684176,2,5,Medium,Premium,1,3,1
7f28c6ed,7,20,17.730904208380878,15.723873496273296,2,11,70.50243617127583,3,5,Low,Basic,3,6,0
b7782ab0,18,12,14.12788878441886,131.30653147279014,20,9,73.28115197191552,2,3,Medium,Basic,0,2,1
fa259d08,8,3,16.81482267871034,59.834659412611096,1,19,70.68644311613768,4,5,Low,Basic,1,2,1
82899886,21,29,12.418983235969623,98.50549235504012,4,16,77.47629678333097,0,5,Medium,Premium,4,6,1
dac1c54a,3,22,13.282130911845062,37.3097885511187,15,7,70.5104263096521,3,4,High,Basic,0,5,0
031960e0,17,6,16.34523013336077,2.7895676678198855,3,14,95.9031644535599,6,4,Low,Basic,3,6,1
f4b6fcad,19,16,10.431614881611306,12.712507023609854,13,19,82.82183125420842,0,3,Low,Basic,4,5,1
d999deff,14,23,13.84264441016468,90.82433398293246,6,11,74.33330661992323,3,3,High,Premium,1,5,0
fd1b5811,5,25,17.716278169794894,14.287176145723452,2,8,82.76203917133546,2,2,High,Basic,3,7,1
538c469c,5,23,14.69500634797222,74.98213317477969,1,10,59.34236351056808,2,5,High,Premium,3,2,0
51066150,13,3,17.511306512236516,205.2249867429004,5,18,71.03327664242708,4,5,Low,Basic,3,3,1
330b1c83,18,19,11.7505716887206,45.58133553183141,14,8,81.48206833797684,4,3,High,Basic,7,1,0
d0ce826c,23,27,15.900422667623292,4.632992245640746,8,9,87.22004762769559,2,3,High,Basic,2,0,0
51a9b668,21,4,13.327695142393887,6.318959499667133,19,13,77.18914138460369,3,2,High,Basic,3,3,1
0328c4de,2,12,15.129499146098793,271.9051928752221,9,7,71.11021481407701,5,5,Low,Basic,2,2,1
8f443a48,6,16,13.988963699871356,59.5717467780559,8,18,76.96744814103795,3,4,Low,Premium,4,0,1
f56a9782,2,19,16.686003767633444,6.870905856230292,16,10,75.5202679087449,5,4,Low,Basic,1,6,1
b4f5f0e2,20,27,17.783225197926242,8.484782692925704,20,12,79.59050660189664,1,5,Medium,Basic,4,1,1
1e714913,22,5,19.655101707965905,65.38990328043668,16,21,80.04195805612626,1,5,Low,Premium,2,2,1
aa6e7593,20,9,13.69155197329072,38.91615483683265,12,11,73.30267492630304,5,3,High,Basic,3,3,1
1395dcca,23,27,14.29058014406853,10.313858121043443,2,13,62.58325484953103,0,5,High,Basic,2,5,1
33f10016,23,10,13.690090224977183,2.461688755511452,23,13,76.42891539772035,2,5,High,Basic,2,2,1
dd5d5ced,8,25,11.48660723541104,33.13630928498323,3,16,91.69296144845316,0,3,Medium,Premium,2,0,0
d74e59a6,10,22,16.888984674019206,6.576087085495596,9,7,74.54922109688076,5,5,Low,Basic,2,2,1
0ef38da9,18,2,15.749729393238503,94.05224822584506,13,13,58.532697503052006,0,2,High,Basic,1,1,0
ab7dee9c,10,14,13.877434919358624,15.269655935341662,4,5,66.92772484657031,2,1,High,Basic,1,5,0
7812bf85,23,22,13.818492929319792,69.13898617033325,12,13,61.84439606232103,3,5,Low,Premium,1,6,1
3ccc5878,1,28,11.688948735098812,19.929698004000176,21,8,65.54345453038223,5,4,High,Premium,1,3,0
99ab3e20,20,13,14.366947089610916,19.370444211042912,18,13,64.00768994028842,3,5,Low,Premium,1,4,1
871992fb,5,14,13.304293998785823,7.866521184393758,17,7,81.65818327613042,2,5,Low,Basic,1,5,1
2589916f,18,19,16.789817838780653,21.089954465020547,17,12,69.35841809052678,4,4,Low,Basic,3,4,1
b54aea8e,21,22,16.246250510224165,68.95857961761882,6,15,71.76375623182103,1,4,Medium,Premium,2,2,0
191cb945,22,4,9.535495680277709,174.33008985847144,8,17,65.09975694321429,2,5,Low,Premium,3,4,1
d9286510,17,23,11.67133564711792,88.27888676951265,17,12,88.8593741263837,4,5,Low,Premium,1,7,0
dd232faa,4,17,11.295959578598351,5.179424873772832,17,6,93.92356755360888,8,2,Low,Basic,1,5,1
52bb6ed4,11,28,13.361109000334848,62.53230875656664,9,14,76.95432766219314,6,3,Medium,Basic,3,4,0
362cec67,2,5,15.278568667825246,4.710586875754864,24,10,69.99176019467116,2,4,High,Basic,3,5,1
7b86e554,21,16,15.785732028951909,98.41087352913542,22,15,66.13652321832086,4,4,Low,Premium,3,2,1
9a690889,5,2,9.504715135949422,40.01199961946611,2,11,75.52606578793305,5,5,High,Premium,3,2,1
3f9da228,5,20,17.575505985824783,46.07026688262268,15,15,96.536448597383,4,5,Low,Premium,3,2,1
78831bdd,17,24,14.53273914948918,251.00907978830196,1,7,72.84451384480478,1,4,Medium,Premium,3,0,1
bb93319f,17,23,12.261854789473784,80.51181117353062,1,9,66.8640611222926,8,1,Medium,Basic,2,3,0
b3f11a68,16,17,11.594511317464535,85.86089733641039,5,10,93.55642036849208,5,3,Medium,Basic,2,1,1
f89054f0,11,16,24.308933869748543,26.264522870276497,13,11,89.56286436841494,2,3,Low,Basic,2,5,1
adc146df,14,16,17.32093230965419,7.02330893892098,13,13,74.48208119604041,5,1,Medium,Basic,1,5,0
b9b6b529,9,1,23.09821504098577,27.899383585664552,16,11,81.74471177779526,3,2,High,Basic,2,3,1
8bcd8da5,12,11,17.733889910384327,13.214783057017085,4,12,57.01264051755126,2,2,Low,Basic,3,5,1
2c70d40c,21,28,15.2465780436928,73.57262174108274,7,9,84.92358259822093,1,3,High,Basic,2,4,0
ba36385b,7,17,16.521131045196373,6.67871395568448,8,17,78.13500028887444,3,2,Low,Basic,1,2,0
5ce344b5,10,24,16.970243479837688,58.65069279373053,18,11,55.49543250606848,2,5,Medium,Premium,2,4,1
5cbb07db,16,17,16.462950277168286,29.666103418723118,7,18,73.75762833361712,2,5,Low,Premium,3,7,1
d8dab8b5,4,13,18.417188109531825,27.348302806824393,24,14,90.24824311917196,1,4,Low,Basic,2,0,0
7cc88633,20,29,13.992784274757634,68.27301450051978,13,15,73.87908282023984,2,3,Medium,Basic,2,7,0
addba1a4,13,10,13.116796518316448,121.51600288529545,8,13,77.94244733838903,3,5,High,Premium,1,2,1
7724de38,19,15,17.73522367461271,51.10642303484937,8,15,79.46369537150636,6,5,Medium,Premium,1,7,1
e20fb2de,18,1,18.28204874484749,49.36944012187739,20,9,85.37085883656323,4,4,Low,Basic,4,6,0
a0456aa5,11,22,14.562323534797205,31.855425148676062,3,12,72.41719923312837,2,2,Low,Basic,1,0,1
4330ce26,3,24,15.393423358092926,26.798077743690772,7,13,69.96909853437789,2,3,Low,Basic,1,6,1
8ed47a56,2,11,10.38902647922188,79.75408353448235,15,18,85.48983353614167,3,4,Low,Premium,0,1,1
1c21b858,12,15,11.208753250222628,13.631880399098295,3,14,55.77947050523812,1,4,Medium,Premium,5,1,1
4107b122,4,1,12.20547712113397,3.8492845815565775,20,9,61.770197324086816,3,5,High,Basic,2,7,1
3cbe64df,13,2,18.06239845812888,59.178305228254644,11,14,63.11988107937623,10,5,Medium,Premium,3,6,1
d3254196,5,28,16.91822632475862,43.4565863837508,6,19,68.03293454478286,4,2,Medium,Basic,0,1,1
6baa3527,2,3,14.392199156052753,55.05520164332573,23,12,73.16710815835933,4,1,Medium,Basic,0,7,1
154c1bd4,18,23,12.218598446289128,78.19811677192233,14,7,81.46281984720753,2,2,High,Basic,0,7,1
8de7b6fa,1,19,21.39212658765862,72.29434122077849,13,11,65.95847935869521,5,5,Low,Premium,3,7,0
0b4be187,8,1,19.246733590976927,2.2435655497686646,21,13,83.0989198513229,1,4,High,Basic,1,0,0
ba37500d,5,13,10.63309832469444,15.503551375680328,5,12,83.14766109881712,1,3,Medium,Basic,0,7,1
28b1a1f1,4,12,9.686425389947363,9.596891673437344,16,9,60.20084978176968,4,4,Medium,Basic,3,4,0
59dda0cf,6,8,14.292261967825922,12.458325693784095,20,7,71.97085215226025,4,4,Medium,Premium,0,7,0
d409cabc,7,14,13.851792427221998,42.467955097704554,22,14,78.95044771824024,4,5,Low,Basic,6,0,1
